url,station,difficulty,credit
https://media.discordapp.net/attachments/1235890609038954577/1235902019890446416/IMG_8446.png?ex=66360ef3&is=6634bd73&hm=65744bfe4487a50d81f2bec372eeff8416ba423f4df3b8d039e1ffbf12baede2&=&format=webp&quality=lossless&width=922&height=683,Nhill,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886561174884383/4285057.jpg?ex=6636008d&is=6634af0d&hm=c07362e57301e18a05bbfa62726e426e448c78b6f9eae31337a3d32ebac51126&=&format=webp&width=911&height=683,Keon Park,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235886595320840242/4285125.jpg?ex=66360095&is=6634af15&hm=06f32d4a687e51cc466b9a098c017ff4007a349f0c8ccc599e435a216cfd91a1&=&format=webp&width=911&height=683,Merri,Hard,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235935928329965650/IMG_5319.jpg?ex=66362e87&is=6634dd07&hm=2affe9b001c07a528741b30be28887747c9ab7571105e033d33a907daa76cd57&=&format=webp&width=512&height=683,east malvern,Medium,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235935928900649042/IMG_4693.jpg?ex=66362e88&is=6634dd08&hm=a3f2ff3ee00540012bb945189074ba7094b416cbcec0043cc54c3a731ba92dd3&=&format=webp&width=911&height=683,north melbourne,Medium,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235935929516949596/IMG_4649.jpg?ex=66362e88&is=6634dd08&hm=cb241ab5a3b7d063bba2f19bce64c9dd14d1b450a03ddc17cfabcdf9ea0ad32e&=&format=webp&width=512&height=683,dandenong,Easy,unknown
https://media.discordapp.net/attachments/1225026918525702205/1235935929915412511/IMG_3239.jpg?ex=66362e88&is=6634dd08&hm=3e320c8f1c1a2ad8ee706b35e2eaf7a8993c3d69ef25aadb6660962fb561ad6e&=&format=webp&width=910&height=683,caulfield,Medium,Domino6658
https://media.discordapp.net/attachments/1225026918525702205/1235936280500637736/IMG_3178.jpg?ex=66362edb&is=6634dd5b&hm=913a989d6890e2e89bdd2b3ca3ac459bad4ee85235cc5f0622a1083916dafd93&=&format=webp&width=512&height=683,Glen Huntly,Quite Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235927730143363112/1033574.jpg?ex=663626e5&is=6634d565&hm=e23fa13ceff14654b0b3e666d6f6a341a6c08253f1d263d4aa8039309464c0d5&=&format=webp&width=911&height=683,Kensington,Easy,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235927751639306260/1033604.jpg?ex=663626ea&is=6634d56a&hm=f2ec46ff5452f5eeb255643357851901015ea260db3ce794b768874ab5032c04&=&format=webp&width=911&height=683,Royal Park,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235927849777758320/3282946.jpg?ex=66362701&is=6634d581&hm=7ddfeb4ffc092b8319540ceeeabeb4bc27dde2b5e19484d9c1a80e22681ee0ad&=&format=webp&width=911&height=683,South Kensington,Easy,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235927995366244352/3310220.jpg?ex=66362724&is=6634d5a4&hm=39720cf59ae89b52811050fc84c356cfbed83080c552e21d79d2e9e456ef0dd7&=&format=webp&width=911&height=683,Bendigo,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235928063489867786/4043295.jpg?ex=66362734&is=6634d5b4&hm=e597d09fd1a1ced230b439a4b34d3abce252ea8f41fffcdd63305e5fb04fb864&=&format=webp&width=911&height=683,Brighton Beach,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235928159803936819/4083796.jpg?ex=6636274b&is=6634d5cb&hm=ef6950c210b670099a890142f0bf4cc6294bbf860a38b06daa646b21ae27a4e7&=&format=webp&width=911&height=683,Mordialloc,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235928225771950141/4104160.jpg?ex=6636275b&is=6634d5db&hm=44a4a239e8f5ad70b4571f5a60778e81fa03af5ee260852b7ca5ba5639b3c58c&=&format=webp&width=911&height=683,East Richmond,Hard,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235928266393784360/4104237.jpg?ex=66362765&is=6634d5e5&hm=7f7bce706515344a289b5fd5e2ac9fedc2497fcc9f6cac30b54152c5cdfa053a&=&format=webp&width=911&height=683,Ringwood,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235928521143091210/4214780.jpg?ex=663627a1&is=6634d621&hm=416890a699a7b0ee466403c07c29a826fef4063d41c4b105a46a5b4f3aecf26c&=&format=webp&width=911&height=683,Hawksburn,Medium,unknown
https://media.discordapp.net/attachments/1235881729697517598/1235928681281753098/4284967.jpg?ex=663627c8&is=6634d648&hm=763d2b5c882ba2e3bee676211ba3a5ea409661b41346ecccd3303fd788cf25cd&=&format=webp&width=911&height=683,Epping,Hard,unknown
https://media.discordapp.net/attachments/1233010898277367808/1236153501026091058/IMG_7366.JPG?ex=6636f929&is=6635a7a9&hm=33a4f4e2b99a50604f6ff695b70610607e84b17fa3d82303d5b5403da5ae5e9f&=&format=webp&width=911&height=683,Ruthven,Hard,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236153739681988699/IMG_7247.JPG?ex=6636f962&is=6635a7e2&hm=4a98c397897a64c1f3b5917b177c32fd229294dcb913b84ed8cd5577b42916ae&=&format=webp&width=512&height=683,Box Hill,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236154196261212270/IMG_7414.jpg?ex=6636f9cf&is=6635a84f&hm=23390da7aa4d0f9a6acece218fb534d0e2e0168c2087201be1963336b246d450&=&format=webp,Lynbrook,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236154253375045642/IMG_7415.jpg?ex=6636f9dc&is=6635a85c&hm=7fd8c84835a40e9c3db1d57b1640e269a55a26aec02de76136460be5b0cead4f&=&format=webp,Noble park,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236154468874194995/P4090026.jpg?ex=6636fa10&is=6635a890&hm=019417f0945790b3aad3c7e67c30db3774f12a608d2483d1017f690c0a45a127&=&format=webp&width=911&height=683,Kensington,Medium,axowaffle
https://media.discordapp.net/attachments/1227224314483576982/1236245907184418926/20240504_110751.jpg?ex=66374f38&is=6635fdb8&hm=fc3748602823f63ce2f6e5bc51ee0f97cd3950af5ee2edcbf2a6b4256bcd172f&=&format=webp&width=467&height=350,burnley,Medium,Qazzy
https://media.discordapp.net/attachments/1227224314483576982/1236246258088284241/20230629_120128.jpg?ex=66374f8c&is=6635fe0c&hm=ddd53c0cf7c2e630ca7a568b6e4dd1d6e863f02d8ea9415e0b191028a03651a7&=&format=webp&width=911&height=683,Heyington,Medium,Qazzy
https://media.discordapp.net/attachments/1216995267983704074/1236246534258167918/20230618_101713.jpg?ex=66374fce&is=6635fe4e&hm=8308ddd79388c7a70b3f86ae19016f6236fe20ef075968fff35468f80768d572&=&format=webp&width=512&height=683,Coburg,Hard,Qazzy
https://media.discordapp.net/attachments/1235385086174691400/1236111734775742535/IMG_5706.png?ex=6636d243&is=663580c3&hm=29a089baa9c7f74b6d949a6032c70c95845a311df67e82dd80fe2992ae811921&=&format=webp&quality=lossless&width=1215&height=683,Essendon,Medium,dinohh
https://media.discordapp.net/attachments/1227224314483576982/1236247318982950993/20230617_103235_1.jpg?ex=66375089&is=6635ff09&hm=02611984b934d5076a3106c2432b96965ff9665d4e6e636e41c29529652877b2&=&format=webp&width=512&height=683,Lilydale,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236247584365088897/20231218_112529.jpg?ex=663750c8&is=6635ff48&hm=2edc77c9994fe47c7af0e3ed93236e4081d4736c6ad0fd3d711247ef6b868e2a&=&format=webp&width=911&height=683,Anzac,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236247720738558032/20231218_112815.jpg?ex=663750e8&is=6635ff68&hm=2bc69d4e91d3bc9ac8d71e2d991879b440fc147712dab45808982d7c74755b75&=&format=webp&width=911&height=683,Anzac,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236247891807572022/20231218_120308_1.jpg?ex=66375111&is=6635ff91&hm=22dddcdfeff49694e473e51d95432e593243c11996f321fc43ea7f3010403a56&=&format=webp&width=911&height=683,Arden,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236248127401496636/20240106_055933.jpg?ex=66375149&is=6635ffc9&hm=84f78e96a7cab79c90e076cc598f3ef566119cea7e67c3335810a04c2f9a3e03&=&format=webp&width=911&height=683,Southern Cross,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236248352375439370/20240111_123253.jpg?ex=6637517f&is=6635ffff&hm=e659e51f5ea863c57b6c6c393fd1a41e8ae0a47382c6ba62723c4d3ab073d85b&=&format=webp&width=911&height=683,Moorabbin,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236248640083988601/20240119_133949.jpg?ex=663751c4&is=66360044&hm=a8da02024c2fe9632f731410a29362fbad919401a1452455f1d71f5a20e91b61&=&format=webp&width=512&height=683,South Kensington,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236248978832625764/20240128_173739.jpg?ex=66375214&is=66360094&hm=f12b8ba48e258a64b187648f2ec46b835a5a71954dd2e23fff00db3e7801c4a2&=&format=webp&width=911&height=683,Ringwood East,Very Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236249596603400293/20240128_173909.jpg?ex=663752a8&is=66360128&hm=8d4f551aa007a39fb3062136af035c15f3e1597d082a171fda7190cfdec422b6&=&format=webp&width=911&height=683,Ringwood East,Very Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236249727360565339/20240205_160832.jpg?ex=663752c7&is=66360147&hm=b4a9da56819db638d28df41e45a26bcf1ee86e9f35ee5906c432549f7ed910a8&=&format=webp&width=512&height=683,Lilydale,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236249923918364733/20240211_092751.jpg?ex=663752f6&is=66360176&hm=336eef71c87b7e385ba555bb3957a0ec65fcd0a00e7cf2050276226095838f8c&=&format=webp&width=1214&height=683,Croydon,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236250188515901450/20240211_115000.jpg?ex=66375335&is=663601b5&hm=33d262cc8a060543c3b9875b921ac4b70c4df48a068b33b4d0ae354f9b8d0ed8&=&format=webp&width=467&height=350,Upfield,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236250464459292712/20240211_122711.jpg?ex=66375377&is=663601f7&hm=6216c71763fb4a15fd77291d15ea25cf51f271b3e8c3623763553851c93ce07a&=&format=webp&width=911&height=683,Jacana,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236250607459897375/20240211_122840.jpg?ex=66375399&is=66360219&hm=57a7fb06bbb5ae91b692012244af51a87fbc8f9cbd37fb2e3e9269a52aa86a46&=&format=webp&width=911&height=683,Jacana,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236250831712682105/20240211_122938.jpg?ex=663753ce&is=6636024e&hm=8324e816a4529c0ce825765b4e837da7003fb362a8f27058306ad1c34a1fd91e&=&format=webp&width=911&height=683,Jacana,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236250999509876806/20240211_155741.jpg?ex=663753f6&is=66360276&hm=3a30fdadb2c67ff03eccab0bdf30aed089b80d874a6789f912e6e3488be68b34&=&format=webp&width=911&height=683,Parkville,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236251188366803005/20240218_094319.jpg?ex=66375423&is=663602a3&hm=3f3669e7ac6afa2893122a68fd5cc7caee90a17fd394d3347710713988636b41&=&format=webp&width=911&height=683,South Geelong,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236251687967133706/20240329_151243.jpg?ex=6637549a&is=6636031a&hm=7b35844e0a9d379e25056de601bca4dc75507838a159a14f7ad5fa621ed9e5a4&=&format=webp&width=512&height=683,Willison,Very Hard,unknown
https://media.discordapp.net/attachments/1227224314483576982/1236251870926864464/20240404_121607.jpg?ex=663754c6&is=66360346&hm=f87f6f1855eabd0260d9fff9f6e15520428298c904a044774345745a0677c4e2&=&format=webp&width=911&height=683,Wendouree,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236252130667532288/20240405_101507.jpg?ex=66375504&is=66360384&hm=a019e85f00b33e3c52992db0dc5a9d51f2f08bed9c8466c20bbaa9db8523cbd3&=&format=webp&width=911&height=683,North Melbourne,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236252311509270618/20240405_150719.jpg?ex=6637552f&is=663603af&hm=b9f465ef645c4bb98e613861126f1bac4bb8843767c2b766e5ed2ed063311f74&=&format=webp&width=911&height=683,Flinders Street,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236252591810416640/20240420_152512.jpg?ex=66375572&is=663603f2&hm=635bcc1d83e72f83905e075d3bce581eb36677d3e922579dd9e7edef1537eeb7&=&format=webp&width=911&height=683,North Melbourne,Very Easy,Xm9G
https://media.discordapp.net/attachments/1236171501405868033/1236178783921246260/IMG_1855.jpg?ex=663710b5&is=6635bf35&hm=6ed9ca8f362e29dba562c600415b9a8272e5f9747c235909c67abb8dff23ca0b&=&format=webp&width=1214&height=683,Bannockburn,Very Hard,Objecty
https://media.discordapp.net/attachments/1236420495092613230/1236421159554125845/20240504_154851.jpg?ex=6637f270&is=6636a0f0&hm=5f26b957d9827e5439d438065896626cc1860d78a0ff87b100d376183802fd31&=&format=webp&width=1213&height=683,roxburgh park,Medium,newbie
https://media.discordapp.net/attachments/1233010898277367808/1236464526678032434/IMG_7317.JPG?ex=66381ad3&is=6636c953&hm=145c9f17abed59c6e00bac584afecfcc3744be3802d9cf15b9c2375b256e37ba&=&format=webp&width=512&height=683,Caulfield,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236464786338877522/IMG_7261.jpg?ex=66381b11&is=6636c991&hm=1ae9f7b9327b80214b61bb503cbd825755bbc7dbe9759af5b7df94dd33c2fb51&=&format=webp&width=911&height=683,Laburnum,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236465048600449044/IMG_7228.JPG?ex=66381b4f&is=6636c9cf&hm=7e1c3665c615e2d9a5e7bbf5109fa4632afbe6d5a91b37ec69f30847ececd674&=&format=webp&width=512&height=683,Sandown park,Hard,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236465993790914682/IMG_6945.JPG?ex=66381c31&is=6636cab1&hm=8e089a500b70968cd7e9d5706479e3c5e6d700755158adf1a2661be10bab7b87&=&format=webp&width=911&height=683,Upwey,Hard,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236466214306447430/IMG_6946.JPG?ex=66381c65&is=6636cae5&hm=5bf83b1b033741ea505ee04e84a649d463c22bdf2e70682d167963b400702a51&=&format=webp&width=911&height=683,Bayswater,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236466431806406676/IMG_6927.JPG?ex=66381c99&is=6636cb19&hm=e433d9fa1afeac6ba4a10a0abaaa858624b173691f49cf074d41c16e7ca20574&=&format=webp&width=911&height=683,Carrum,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236466955721117728/IMG_7416.jpg?ex=66381d16&is=6636cb96&hm=d137752e61c11f3d12f9d51752b89b9aa7edf7551673991bc510227adcdd6b22&=&format=webp,North Williamstown,Medium,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236467010607517886/IMG_7417.jpg?ex=66381d23&is=6636cba3&hm=4331d985188e2d2a0027a43e15132fef796402e94d0a9d65f10e7b79ffd598be&=&format=webp,Seaford,Hard,axowaffle
https://media.discordapp.net/attachments/1233010898277367808/1236467062457765989/IMG_7418.jpg?ex=66381d30&is=6636cbb0&hm=dbb8bb50334decd651d5f5132b8c02e7ab6eb23a1c8f819d02ed058cedbdcf59&=&format=webp,St albans,Hard,axowaffle
https://media.discordapp.net/attachments/1227224314483576982/1236489816124948564/20240413_145649.jpg?ex=66383261&is=6636e0e1&hm=83c015b06ccfade1e197f1dca255624c3b75f3d2e9c1b0814ac4b94e12a4edff&=&format=webp&width=911&height=683,Camberwell,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236490171944407192/20240408_113736.jpg?ex=663832b5&is=6636e135&hm=6977ab7262efdcc3be93243ca8cdf136b9bc6280c019abd52097f03857188831&=&format=webp&width=911&height=683,Armadale,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236490329050320926/20240408_101837.jpg?ex=663832db&is=6636e15b&hm=c030e525d583a5f6397e432da0d3a4b43c03d8e72f3a45b5c83f120275e92b40&=&format=webp&width=1214&height=683,Croydon,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236490721968652288/20240329_130923.jpg?ex=66383339&is=6636e1b9&hm=04ad723ca00220159a32e3c917922d394d1ede163ee6357590e49793ff25020b&=&format=webp&width=911&height=683,Footscray,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236490847827001384/20240329_123429.jpg?ex=66383357&is=6636e1d7&hm=1858be087855382a4943d62c84934800d1c0029ac8beb1c23cdb48fae12866a6&=&format=webp&width=1214&height=683,Southern Cross,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236491092497530950/20240317_143315.jpg?ex=66383391&is=6636e211&hm=d55611b56d3f67c16f44ad566db9cb7a03550ae58457fd6e8e0268c33e19596a&=&format=webp&width=467&height=350,Sunbury,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236491337004613763/20240306_172531.jpg?ex=663833cb&is=6636e24b&hm=5409eb8e69b794ecc5bad939a58b876b705286ca47c4bc6b8bfc7871680e5b5d&=&format=webp&width=911&height=683,Upper Ferntree Gully,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236518573547978772/20240421_085310.jpg?ex=66384d29&is=6636fba9&hm=f2bffecd5f94247d71707de096dd755f63ed008506e27e718a142c284e21e54d&=&format=webp&width=911&height=683,Lilydale,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236518585199886367/20240421_112540.jpg?ex=66384d2c&is=6636fbac&hm=f911f6e9e71f8001277290bf4f691e8bbc5e1bc0f35e761fc320d81086b14e96&=&format=webp&width=911&height=683,Flinders Street,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236518857506557982/20240421_085241.jpg?ex=66384d6d&is=6636fbed&hm=b26c6e1990ca99f91f4f76ab7aa7991d11d55b3ba18e984e917a8e582422663f&=&format=webp&width=911&height=683,Lilydale,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236519260080050277/PXL_20240505_031757893.jpg?ex=66384dcd&is=6636fc4d&hm=43d9b97e372a9d61af2f4b983d48d5ff629c5f7f6bd7c746b24391aeec96b8c9&=&format=webp&width=907&height=683,Kooyong,Medium,Qazzy
https://media.discordapp.net/attachments/1227224314483576982/1236519580713746462/PXL_20240505_031038340.jpg?ex=66384e19&is=6636fc99&hm=1d72ebcdafdf41886943f02670cfc61f0fb6fe8f3b15a601726d7a3216f29f43&=&format=webp&width=465&height=350,Gardiner,Hard,Qazzy
https://media.discordapp.net/attachments/1227224314483576982/1236520373852442644/1033645.jpg?ex=66384ed6&is=6636fd56&hm=47b33aaf3d3810974c4c7444a0aa60353756d13858e8f38b1597b3079e413bd3&=&format=webp&width=911&height=683,Flagstaff,Easy,eggman
https://media.discordapp.net/attachments/1227224314483576982/1236520374406221895/1033303.jpg?ex=66384ed6&is=6636fd56&hm=e94e531467b85fcc5ed174e7226995873783d7566f2abbd37955784103681700&=&format=webp&width=911&height=683,Malvern,Medium,eggman
https://media.discordapp.net/attachments/1235881729697517598/1236506129664704592/4043239.jpg?ex=66384192&is=6636f012&hm=ce2ec32abb539f5a365efeb60945788eea108f864c00d8d4fce928d458501290&=&format=webp&width=911&height=683,Elsternwick,Hard,eggman
https://media.discordapp.net/attachments/1235881729697517598/1236506193489563648/4083745.jpg?ex=663841a1&is=6636f021&hm=63fb0a42de961f6193147f2e015959f4c2b7171fdb55a8ab9cc09ebc39f93c5c&=&format=webp&width=466&height=350,Southland,Hard,eggman
https://media.discordapp.net/attachments/1235881729697517598/1236506324099924008/4114337.jpg?ex=663841c0&is=6636f040&hm=d276542bb4460559a27e94e8d4111cf0c087c6fbcb337b6f8af66bac41c0ff65&=&format=webp&width=911&height=683,Lalor,Hard,eggman
https://media.discordapp.net/attachments/1235881729697517598/1236506464441602131/5055185.jpg?ex=663841e2&is=6636f062&hm=9f7d4ee50143bfa445ff08a4e2331f6107461e5bda9740afff13f97066f30e1d&=&format=webp&width=911&height=683,Laverton,Hard,eggman
https://media.discordapp.net/attachments/1227224314483576982/1236521024804225105/20230617_160819.jpg?ex=66384f71&is=6636fdf1&hm=99da790fc8ec2589b829b1b2d6205e703167916b986ec4b7f54e3c9a0a69e076&=&format=webp&width=512&height=683,Mitcham,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236521196497928284/20230818_112723.jpg?ex=66384f9a&is=6636fe1a&hm=9bafd2583c4f730cc81f0ea7cba255ca41800b4caf39b7cb5b8a4447f8a6ffb4&=&format=webp&width=467&height=350,South Yarra,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236521795558051901/20231210_095851.jpg?ex=66385029&is=6636fea9&hm=1a497a2ebbf354a5d5c79b11ec269bb14e95b3026702c2e1c157fad0ff0f1795&=&format=webp&width=911&height=683,Footscray,Very Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1236522006032416798/20231210_150328.jpg?ex=6638505b&is=6636fedb&hm=9acd67f2f395b300e88a4ae75e931dcbff114b9b1589dedef234c886144a7134&=&format=webp&width=911&height=683,Flagstaff,Hard,Xm9G
https://media.discordapp.net/attachments/1236171501405868033/1236590030634356776/IMG_1865.png?ex=66388fb6&is=66373e36&hm=2528437dc13dbe5160be6f83064d1e2ee6fbdbc5b5101e96f0ba6a9bbe30544e&=&format=webp&quality=lossless&width=911&height=683,Surrey Hills,Very Hard,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1236590031246852177/IMG_1864.jpg?ex=66388fb6&is=66373e36&hm=6899fa28efc7ec260d97e4033abe0b79715c227a92e5bcf8a5df5ae2adc5aedb&=&format=webp&width=1214&height=683,Union,Easy,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1236590031741911040/IMG_1862.jpg?ex=66388fb6&is=66373e36&hm=0f9af212511bb2549510e3b79db01255c00433f9209c07b2b168814e334dcbba&=&format=webp&width=1214&height=683,Oakleigh,Medium,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1236590032274329651/IMG_1860.jpg?ex=66388fb6&is=66373e36&hm=b484497d08fd36f5a6da3d31d59a4aacb0f5a9b7ab9ba31ac9afc817db909158&=&format=webp&width=1214&height=683,Maryborough,Hard,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1236590032874242090/IMG_1859.jpg?ex=66388fb6&is=66373e36&hm=bf9b328c764d9c64cba3500f3f27719931d5355d582d2ada0e14158d84245b86&=&format=webp&width=1214&height=683,Seymour,Medium,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1236590033465770014/IMG_1858.jpg?ex=66388fb6&is=66373e36&hm=c27f95ab1eea9ae89ae4613701186b108a82e3fd130d8e081b659d06b675edcc&=&format=webp&width=1214&height=683,Holmesglen,Medium,Objecty
https://media.discordapp.net/attachments/1225026918525702205/1237334765984809051/IMG_5671.jpg?ex=663b454c&is=6639f3cc&hm=2a594a876a3eceb92d0ca4a5e6afbf78e036f20af76e54aec4151383cc3b5f3e&=&format=webp&width=512&height=683,huntingdale,Medium,Domino
https://media.discordapp.net/attachments/1235385086174691400/1238705304175116319/IMG_5752.jpg?ex=664041b6&is=663ef036&hm=b029b78180cb81e324ed019e0896869ab3a1adc57d51bfd41b623c19b96c3942&=&format=webp&width=910&height=683,Darebin,Medium,dinohh
https://media.discordapp.net/attachments/1235385086174691400/1238705347435167824/IMG_5753.jpg?ex=664041c0&is=663ef040&hm=93c419931858f2ba9d8e7d4e35943eda7c20b666ca1ae6fd9e5bd64f5ab092b8&=&format=webp&width=910&height=683,Darebin,Medium,dinohh
https://media.discordapp.net/attachments/1235832156480213043/1238682626655518801/PXL_20240511_013751724.jpg?ex=66402c97&is=663edb17&hm=3da25f5a059af0ca62524bc67d00460dd5fe6ba60a858fa35af6f6f6c3edf636&=&format=webp&width=907&height=683,Highett,Easy,Qazzy
https://media.discordapp.net/attachments/1235832156480213043/1238682627368812665/PXL_20240511_023803592.jpg?ex=66402c97&is=663edb17&hm=28be75a0627963a9ad2b39d11a6d96eb03bc6ca9ec39c9da58c3bad10544f601&=&format=webp&width=907&height=683,Elsternwick,Medium,Qazzy
https://media.discordapp.net/attachments/1227224314483576982/1238707888696856636/20240511_091627.jpg?ex=6640441e&is=663ef29e&hm=46ae32b4927bfbe21e0391fd20f741ba1e03ad9afc353aa08ae45cefb22d189a&=&format=webp&width=911&height=683,Ringwood,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1238708501065498728/20240511_101910.jpg?ex=664044b0&is=663ef330&hm=da6cf62e691f10070593a15b2da7b4e6e11a793dd2fb92c089936afd7b3cb22d&=&format=webp&width=1214&height=683,north melbourne,Easy,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1238708866854948935/20240511_102019.jpg?ex=66404507&is=663ef387&hm=6c30694823f522f9699bb031d5b1a060134bf613a34c727d9b749b7180ac67e9&=&format=webp&width=550&height=309,north melbourne,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1238709269071925350/20240511_105612.jpg?ex=66404567&is=663ef3e7&hm=65de000a01664173722fb618985d19d922645294330c2ec8c400f2d03869e731&=&format=webp&width=512&height=683,Footscray,Hard,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1238709426609979422/20240511_105643.jpg?ex=6640458d&is=663ef40d&hm=dce2dc4f4d554bdb8732eb2fa39c55003cf4093ae81485bfb37aaa7ca4e09e89&=&format=webp&width=1214&height=683,Footscray,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1238709629610102814/20240511_105840.jpg?ex=664045bd&is=663ef43d&hm=cdcddb80bd6745e3ce42f4ec56a0166ac5c0d6cc10866e60a20052d2c0948dab&=&format=webp&width=467&height=350,Footscray,Medium,Xm9G
https://media.discordapp.net/attachments/1227224314483576982/1238709830730911805/20240511_110337.jpg?ex=664045ed&is=663ef46d&hm=0986298fe4d61724ed30c9ebe5851b81096c3aa3ae5442a950fb49df13bf2a1a&=&format=webp&width=911&height=683,Footscray,Medium,Xm9G
https://media.discordapp.net/attachments/1236171501405868033/1238738034904793118/IMG_1944.jpg?ex=66406032&is=663f0eb2&hm=24ccee4fee355d64f8619058097f3b25b819cae35091b70e8d29276f5826c359&=&format=webp&width=1214&height=683,Glenroy,Hard,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1238738036045385738/IMG_1946.jpg?ex=66406032&is=663f0eb2&hm=e8c05a033883bf696ea152071dde5008b7652ffe04723c03496850217edc9286&=&format=webp&width=1214&height=683,Frankston,Easy,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1238738036448297000/IMG_1947.jpg?ex=66406032&is=663f0eb2&hm=1d673a69f9aac15bc0914a0fba2c695380c4eb560da95edaab90689de267fae5&=&format=webp&width=1214&height=683,Wallan,Hard,Objecty
https://media.discordapp.net/attachments/1236171501405868033/1238738036901154889/IMG_1948.jpg?ex=66406032&is=663f0eb2&hm=fa1351fb0e9c169ca4106bab8ab63b90964c8d57f3dacd6c6af9b12c434b03bc&=&format=webp&width=1214&height=683,Mitcham,Hard,Objecty
